customer_id,recency_days,frequency,monetary,cluster,segment
13044,291.0,11,4848.05,0,Champions
13045,99.0,3,808.9200000000001,2,New
13046,30.0,3,949.25,4,Loyal
13047,31.0,24,8428.53,0,Champions
13048,14.0,9,4049.13,4,Loyal
13049,64.0,4,1408.24,4,Loyal
13050,14.0,35,11986.52,0,Champions
13051,578.0,2,155.8,1,Lost
13052,212.0,7,3119.33,4,Loyal
13053,621.0,1,127.64999999999999,1,Lost
13055,78.0,4,2321.11,4,Loyal
13056,551.0,1,209.48,1,Lost
13057,530.0,3,709.59,3,At Risk
13058,24.0,3,271.4,2,New
13059,249.0,10,2291.77,4,Loyal
13060,253.0,1,307.53,2,New
13061,72.0,1,248.61,2,New
13062,191.0,1,346.98,2,New
13063,480.0,1,188.4,1,Lost
13064,12.0,6,1666.8400000000001,4,Loyal
13065,373.0,5,1055.05,3,At Risk
13066,24.0,2,470.8,2,New
13067,82.0,3,508.51,2,New
13068,10.0,2,344.0,2,New
13069,0.0,38,9284.45,0,Champions
13070,192.0,4,751.7,4,Loyal
13071,612.0,1,129.22,1,Lost
13072,266.0,1,177.15,2,New
13073,411.0,2,418.08,3,At Risk
13074,511.0,4,1378.74,3,At Risk
13075,129.0,1,919.61,2,New
13076,457.0,1,135.4,1,Lost
13077,1.0,11,2740.65,4,Loyal
13078,3.0,57,29018.06,0,Champions
13079,4.0,6,419.18,4,Loyal
13080,179.0,4,280.73,2,New
13081,11.0,28,56838.37,0,Champions
13082,126.0,21,7335.75,0,Champions
13083,4.0,3,395.42999999999995,2,New
13084,491.0,1,122.39999999999999,1,Lost
13085,157.0,8,2433.28,4,Loyal
13086,382.0,1,439.33000000000004,1,Lost
13087,726.0,1,313.64,1,Lost
13088,417.0,1,236.11,1,Lost
13089,2.0,203,113416.91,0,Champions
13090,8.0,24,13091.74,0,Champions
13091,28.0,3,2321.82,4,Loyal
13092,70.0,12,2140.2799999999997,4,Loyal
13093,275.0,55,54144.25,0,Champions
13094,21.0,13,2209.44,4,Loyal
13095,70.0,1,74.39999999999999,2,New
13096,394.0,1,419.70000000000005,1,Lost
13097,32.0,28,13324.1,0,Champions
13098,1.0,28,28882.44,0,Champions
13099,99.0,1,207.35999999999999,2,New
13101,234.0,4,695.4,3,At Risk
13102,1.0,37,11380.1,0,Champions
13103,39.0,3,709.64,2,New
13104,3.0,9,1709.1,4,Loyal
13105,436.0,1,72.0,1,Lost
13106,133.0,2,603.46,2,New
13107,44.0,9,5253.07,4,Loyal
13108,372.0,2,748.46,3,At Risk
13109,59.0,3,1134.03,4,Loyal
13110,31.0,12,2957.4700000000003,4,Loyal
13111,718.0,1,321.88,1,Lost
13112,541.0,1,20.6,1,Lost
13113,0.0,37,18230.07,0,Champions
13114,730.0,1,234.38,1,Lost
13115,11.0,10,5494.7,0,Champions
13116,138.0,1,501.14,2,New
13117,21.0,18,2255.66,0,Champions
13118,19.0,9,2415.41,4,Loyal
13119,668.0,1,134.9,1,Lost
13120,238.0,1,30.599999999999998,1,Lost
13121,269.0,1,283.73,2,New
13122,94.0,2,922.39,2,New
13123,472.0,2,506.75,3,At Risk
13124,89.0,4,4641.66,4,Loyal
13125,523.0,1,148.62,1,Lost
13126,4.0,13,3774.81,0,Champions
13127,77.0,1,259.17,2,New
13128,631.0,1,263.5,1,Lost
13129,452.0,2,233.25,1,Lost
13130,94.0,1,64.0,2,New
13131,23.0,7,3313.77,4,Loyal
13132,261.0,1,77.3,1,Lost
13133,273.0,3,200.45000000000002,2,New
13134,85.0,6,2475.23,4,Loyal
13135,196.0,2,3371.45,4,Loyal
13136,56.0,13,6274.56,0,Champions
13137,10.0,16,7586.94,0,Champions
13138,22.0,7,1274.01,4,Loyal
13139,16.0,8,8202.98,0,Champions
13140,108.0,5,1054.92,4,Loyal
13141,84.0,17,7656.08,0,Champions
13142,19.0,1,307.09,2,New
13143,584.0,1,405.1,1,Lost
13144,332.0,2,135.35,1,Lost
13145,39.0,7,1128.52,4,Loyal
13146,26.0,1,228.91,2,New
13147,10.0,4,712.8000000000001,4,Loyal
13148,29.0,26,8497.82,0,Champions
13149,14.0,4,1676.06,4,Loyal
13150,484.0,3,449.96999999999997,3,At Risk
13151,295.0,3,2465.21,3,At Risk
13152,417.0,7,2146.38,3,At Risk
13153,5.0,1,486.22,2,New
13154,399.0,3,1624.8400000000001,3,At Risk
13155,33.0,6,1370.48,4,Loyal
13156,385.0,3,1586.54,3,At Risk
13157,49.0,9,5687.36,0,Champions
13158,94.0,5,1508.18,4,Loyal
13159,8.0,4,1429.35,4,Loyal
13160,22.0,1,91.8,2,New
13161,313.0,2,472.13,3,At Risk
13162,122.0,16,9275.49,0,Champions
13163,610.0,1,17.65,1,Lost
13164,569.0,2,372.2,1,Lost
13165,46.0,3,1451.16,4,Loyal
13166,283.0,2,875.9300000000001,3,At Risk
13167,18.0,5,1125.15,4,Loyal
13168,36.0,5,1840.73,4,Loyal
13169,63.0,3,840.08,2,New
13170,26.0,1,108.81,2,New
13171,21.0,3,468.40999999999997,2,New
13172,400.0,1,69.6,1,Lost
13173,4.0,11,2399.82,4,Loyal
13174,16.0,12,7995.36,0,Champions
13175,582.0,2,831.4499999999999,3,At Risk
13176,46.0,1,481.49,2,New
13177,64.0,2,512.2,2,New
13178,26.0,21,14059.19,0,Champions
13179,618.0,1,572.3100000000001,1,Lost
13180,607.0,1,86.10000000000001,1,Lost
13181,381.0,1,359.69,1,Lost
13182,45.0,1,121.18,2,New
13183,7.0,15,7036.18,0,Champions
13184,14.0,10,1668.95,4,Loyal
13185,267.0,1,71.4,1,Lost
13186,39.0,3,1575.89,4,Loyal
13187,337.0,4,341.36,3,At Risk
13188,11.0,1,114.60000000000001,2,New
13189,18.0,2,260.68,2,New
13190,544.0,3,570.66,3,At Risk
13191,658.0,1,164.69,1,Lost
13192,95.0,6,2558.58,4,Loyal
13193,61.0,1,112.08,2,New
13194,135.0,2,472.78,2,New
13195,414.0,1,136.73,1,Lost
13196,11.0,7,3068.84,4,Loyal
13197,609.0,1,373.01000000000005,1,Lost
13198,10.0,8,4974.2300000000005,4,Loyal
13199,3.0,67,15964.210000000001,0,Champions
13200,19.0,4,870.09,4,Loyal
13201,502.0,4,1233.06,3,At Risk
13202,394.0,7,1580.3,3,At Risk
13203,9.0,10,2648.25,4,Loyal
13204,731.0,1,966.6600000000001,1,Lost
13205,443.0,1,2803.2,3,At Risk
13206,400.0,13,8308.19,0,Champions
13207,15.0,4,535.86,2,New
13208,58.0,9,1976.3000000000002,4,Loyal
13209,30.0,13,8509.51,0,Champions
13210,93.0,1,353.48,2,New
13211,10.0,10,2618.77,4,Loyal
13212,19.0,3,786.83,2,New
13213,56.0,11,3851.52,0,Champions
13214,417.0,7,3264.23,3,At Risk
13215,402.0,1,81.6,1,Lost
13216,267.0,1,333.74,2,New
13217,122.0,4,666.48,4,Loyal
13218,127.0,1,62.63999999999999,2,New
13219,618.0,1,76.23,1,Lost
13220,78.0,5,1336.09,4,Loyal
13221,240.0,2,847.4100000000001,3,At Risk
13222,577.0,1,88.5,1,Lost
13223,200.0,6,969.1200000000001,4,Loyal
13224,60.0,2,2155.95,4,Loyal
13225,3.0,16,16260.07,0,Champions
13226,273.0,2,312.46,2,New
13227,201.0,1,257.7,2,New
13228,81.0,1,358.0,2,New
13229,225.0,1,160.95,2,New
13230,4.0,30,6120.01,0,Champions
13232,12.0,7,1328.35,4,Loyal
13233,74.0,4,1176.46,4,Loyal
13234,672.0,2,346.5,1,Lost
13235,212.0,1,1031.07,2,New
13236,24.0,2,744.85,2,New
13237,387.0,1,643.0,3,At Risk
13238,17.0,6,1006.63,4,Loyal
13239,261.0,5,1594.69,3,At Risk
13240,96.0,8,1475.79,4,Loyal
13241,411.0,1,112.53,1,Lost
13242,112.0,7,699.4,4,Loyal
13243,203.0,5,1220.38,4,Loyal
13244,92.0,1,121.74,2,New
13245,50.0,2,989.22,2,New
13246,18.0,11,3351.75,4,Loyal
13247,17.0,4,501.12,2,New
13248,124.0,2,465.67999999999995,2,New
13249,92.0,9,1608.93,4,Loyal
13250,460.0,2,253.09,1,Lost
13251,402.0,1,252.68,1,Lost
13252,394.0,2,399.29999999999995,3,At Risk
13253,156.0,4,2951.11,4,Loyal
13254,376.0,1,51.410000000000004,1,Lost
13255,9.0,3,678.76,2,New
13257,436.0,1,149.75,1,Lost
13258,11.0,5,1009.43,4,Loyal
13259,61.0,9,1402.54,4,Loyal
13260,61.0,1,557.62,2,New
13261,268.0,2,944.1,3,At Risk
13262,263.0,3,573.45,3,At Risk
13263,1.0,39,8676.2,0,Champions
13264,442.0,1,722.5600000000001,3,At Risk
13265,53.0,5,2092.66,4,Loyal
13266,11.0,19,6135.04,0,Champions
13267,2.0,36,9429.81,0,Champions
13268,17.0,11,3174.75,4,Loyal
13269,1.0,28,8537.32,0,Champions
13270,366.0,1,590.0,3,At Risk
13271,37.0,1,211.49,2,New
13272,31.0,2,276.56,2,New
13273,113.0,1,138.98,2,New
13274,409.0,1,360.85,1,Lost
13275,383.0,2,238.86,1,Lost
13276,63.0,5,1891.91,4,Loyal
13277,15.0,7,523.3,4,Loyal
13278,40.0,4,1435.85,4,Loyal
13279,78.0,1,137.75,2,New
13280,122.0,7,2293.33,4,Loyal
13281,439.0,1,350.85,1,Lost
13282,18.0,4,1313.19,4,Loyal
13283,59.0,4,373.36,2,New
13284,330.0,1,201.19,1,Lost
13285,23.0,6,3364.59,4,Loyal
13286,600.0,1,734.91,1,Lost
13287,603.0,3,781.59,3,At Risk
13288,443.0,5,927.61,3,At Risk
13289,723.0,1,307.95,1,Lost
13290,438.0,1,208.63,1,Lost
13291,155.0,11,3270.79,4,Loyal
13292,38.0,5,994.51,4,Loyal
13293,392.0,6,1192.94,3,At Risk
13294,189.0,3,1689.53,4,Loyal
13295,359.0,4,1101.97,3,At Risk
13296,137.0,6,792.51,4,Loyal
13297,7.0,7,4368.62,4,Loyal
13298,1.0,1,360.0,2,New
13299,268.0,3,1218.7,3,At Risk
13300,169.0,3,1285.51,4,Loyal
13301,103.0,4,618.09,2,New
13302,155.0,2,159.2,2,New
13303,400.0,1,61.72,1,Lost
13304,351.0,4,1217.99,3,At Risk
13305,4.0,16,3616.41,0,Champions
13306,430.0,1,53.65,1,Lost
13307,120.0,3,273.34000000000003,2,New
13308,22.0,4,1670.3700000000001,4,Loyal
13309,7.0,6,1706.37,4,Loyal
13310,28.0,5,1541.2,4,Loyal
13311,4.0,2,598.57,2,New
13312,451.0,1,124.75,1,Lost
13313,22.0,12,3445.32,0,Champions
13314,1.0,3,775.94,2,New
13315,689.0,1,310.26,1,Lost
13316,37.0,10,12940.82,0,Champions
13317,66.0,19,6486.091,0,Champions
13318,1.0,3,640.76,2,New
13319,5.0,58,21323.22,0,Champions
13320,78.0,6,2211.6,4,Loyal
13321,72.0,2,567.36,2,New
13322,17.0,1,199.48000000000002,2,New
13323,3.0,5,787.85,4,Loyal
13324,36.0,18,10513.47,0,Champions
13325,81.0,1,675.3,2,New
13326,432.0,1,281.76,1,Lost
13327,38.0,20,9134.48,0,Champions
13328,316.0,1,1308.48,3,At Risk
13329,31.0,8,4808.7699999999995,4,Loyal
13330,92.0,6,2796.1,4,Loyal
13331,401.0,1,262.4,1,Lost
13332,14.0,1,350.9,2,New
13333,411.0,3,1015.74,3,At Risk
13334,82.0,5,6201.8,4,Loyal
13336,77.0,1,795.12,2,New
13337,546.0,1,1575.26,3,At Risk
13338,157.0,4,2445.62,4,Loyal
13339,200.0,1,860.12,2,New
13340,45.0,12,22100.56,0,Champions
13341,260.0,1,775.85,2,New
13343,177.0,1,353.43,2,New
13344,67.0,3,2511.69,4,Loyal
13345,287.0,1,389.5,2,New
13346,462.0,6,299.4,3,At Risk
13347,70.0,1,341.36,2,New
13348,64.0,1,233.76,2,New
13349,10.0,1,247.32,2,New
13350,16.0,2,979.1200000000001,2,New
13351,66.0,1,373.94,2,New
13352,60.0,1,397.97999999999996,2,New
13354,71.0,1,743.53,2,New
13355,122.0,1,674.7,2,New
13356,80.0,1,768.24,2,New
13357,257.0,5,3805.51,4,Loyal
13358,268.0,1,439.03000000000003,2,New
13359,63.0,2,1043.31,2,New
13360,431.0,4,1553.65,3,At Risk
13361,472.0,2,1450.5,3,At Risk
13362,9.0,7,5394.07,4,Loyal
13363,17.0,3,1723.8600000000001,4,Loyal
13364,71.0,1,134.96,2,New
13365,33.0,2,2225.37,4,Loyal
13366,50.0,1,56.160000000000004,2,New
13367,431.0,1,510.2,1,Lost
13368,256.0,4,1121.5,3,At Risk
13369,365.0,1,308.28000000000003,1,Lost
13370,371.0,1,754.87,3,At Risk
13371,505.0,2,2297.66,3,At Risk
13372,89.0,1,378.64,2,New
13373,60.0,6,7587.1900000000005,4,Loyal
13374,414.0,2,422.8,3,At Risk
13375,88.0,2,1792.23,4,Loyal
13376,99.0,3,1019.76,4,Loyal
13377,396.0,2,1552.88,3,At Risk
13379,26.0,3,572.5600000000001,2,New
13380,432.0,1,62.4,1,Lost
13381,31.0,12,8224.37,0,Champions
13382,280.0,5,1387.58,3,At Risk
13383,543.0,1,305.28000000000003,1,Lost
13384,30.0,11,6680.83,0,Champions
13385,329.0,1,534.57,3,At Risk
13386,414.0,2,835.46,3,At Risk
13387,417.0,1,186.94,1,Lost
13388,131.0,3,1185.6499999999999,4,Loyal
13389,11.0,3,797.96,2,New
13390,74.0,1,544.08,2,New
13391,203.0,1,59.8,2,New
13392,677.0,1,91.14,1,Lost
13393,583.0,4,1131.45,3,At Risk
13394,1.0,19,6621.7,0,Champions
13395,185.0,3,1180.23,4,Loyal
13396,29.0,2,1360.99,2,New
13397,72.0,10,3191.87,4,Loyal
13398,192.0,2,670.3399999999999,2,New
13399,464.0,3,275.4,1,Lost
13400,582.0,1,310.83,1,Lost
13402,127.0,4,1226.85,4,Loyal
13403,17.0,3,229.5,2,New
13404,1.0,2,252.49,2,New
13405,74.0,6,1213.811,4,Loyal
13406,427.0,2,568.92,3,At Risk
13407,578.0,3,2244.7,3,At Risk
13408,1.0,106,50174.782,0,Champions
13410,24.0,9,2201.96,4,Loyal
13411,107.0,1,213.55,2,New
13412,620.0,1,487.34999999999997,1,Lost
13413,639.0,6,429.44,3,At Risk
13414,133.0,6,2494.14,4,Loyal
13415,472.0,4,784.1700000000001,3,At Risk
13416,43.0,3,940.8,4,Loyal
13417,4.0,6,1669.49,4,Loyal
13418,11.0,31,11559.66,0,Champions
13419,63.0,1,221.06,2,New
13420,149.0,2,159.85,2,New
13421,40.0,8,4058.75,4,Loyal
13422,64.0,1,2626.3,2,New
13423,428.0,1,217.03,1,Lost
13424,449.0,1,572.77,1,Lost
13425,108.0,5,3390.4300000000003,4,Loyal
13426,0.0,22,8167.38,0,Champions
13427,19.0,6,1006.53,4,Loyal
13428,10.0,3,478.53999999999996,2,New
13429,10.0,4,1006.8000000000001,4,Loyal
13430,18.0,2,679.45,2,New
13431,67.0,8,3316.24,4,Loyal
13432,571.0,2,439.1,1,Lost
13433,501.0,4,658.3199999999999,3,At Risk
13434,74.0,5,1666.8600000000001,4,Loyal
13435,5.0,9,4447.33,4,Loyal
13436,1.0,1,196.89,2,New
13437,14.0,7,3408.0600000000004,4,Loyal
13438,547.0,1,46.5,1,Lost
13439,255.0,3,986.6099999999999,3,At Risk
13440,423.0,7,1295.25,3,At Risk
13441,91.0,2,720.9,2,New
13442,667.0,3,419.87,1,Lost
13443,448.0,6,1273.1599999999999,3,At Risk
13444,374.0,2,619.08,3,At Risk
13445,626.0,1,241.9,1,Lost
13446,430.0,11,3881.89,3,At Risk
13447,23.0,3,1129.14,4,Loyal
13448,16.0,13,8745.93,0,Champions
13449,23.0,1,291.88,2,New
13450,26.0,13,4120.04,0,Champions
13451,26.0,11,7090.0599999999995,0,Champions
13452,259.0,3,729.8,3,At Risk
13453,165.0,3,781.6899999999999,2,New
13454,641.0,1,219.87,1,Lost
13455,24.0,6,2212.9900000000002,4,Loyal
13456,17.0,6,1766.72,4,Loyal
13457,688.0,2,148.22,1,Lost
13458,7.0,16,11959.27,0,Champions
13459,624.0,2,1160.4099999999999,3,At Risk
13460,29.0,2,183.44,2,New
13461,38.0,6,4160.0,4,Loyal
13462,252.0,5,1153.85,3,At Risk
13464,58.0,6,3097.64,4,Loyal
13465,446.0,2,931.12,3,At Risk
13466,184.0,5,1013.3499999999999,4,Loyal
13467,10.0,2,1071.9099999999999,2,New
13468,1.0,72,12793.28,0,Champions
13469,653.0,1,82.4,1,Lost
13470,99.0,2,165.0,2,New
13471,1.0,4,2501.84,4,Loyal
13472,463.0,2,592.24,3,At Risk
13473,60.0,8,2657.7599999999998,4,Loyal
13474,236.0,3,646.59,3,At Risk
13475,191.0,4,1431.78,4,Loyal
13476,178.0,5,2061.4700000000003,4,Loyal
13477,37.0,11,2819.17,4,Loyal
13478,469.0,5,2215.78,3,At Risk
13479,200.0,4,851.37,4,Loyal
13480,416.0,2,627.8199999999999,3,At Risk
13481,45.0,11,3830.84,0,Champions
13482,232.0,2,336.09,2,New
13483,65.0,1,140.34,2,New
13484,241.0,3,790.72,3,At Risk
13485,233.0,11,3019.2200000000003,4,Loyal
13486,78.0,3,1122.4099999999999,4,Loyal
13487,57.0,5,846.87,4,Loyal
13488,17.0,23,14205.960000000001,0,Champions
13489,105.0,4,449.52,2,New
13490,654.0,1,154.25,1,Lost
13491,51.0,27,4467.66,0,Champions
13492,136.0,3,1269.8400000000001,4,Loyal
13493,275.0,2,618.63,3,At Risk
13494,311.0,1,316.26000000000005,1,Lost
13495,7.0,10,4863.31,0,Champions
13496,10.0,2,653.3299999999999,2,New
13497,282.0,6,1166.83,3,At Risk
13498,730.0,1,327.38,1,Lost
13499,17.0,5,1159.1100000000001,4,Loyal
13500,23.0,4,1466.3,4,Loyal
13501,288.0,3,2885.1099999999997,3,At Risk
13502,16.0,5,780.5,4,Loyal
13503,71.0,6,1859.24,4,Loyal
13504,64.0,1,295.93,2,New
13505,72.0,4,4393.63,4,Loyal
13506,316.0,5,1338.08,3,At Risk
13507,3.0,4,2479.16,4,Loyal
13508,243.0,2,287.04999999999995,2,New
13509,8.0,8,1114.72,4,Loyal
13510,1.0,11,4558.29,0,Champions
13511,676.0,1,282.76,1,Lost
13512,260.0,4,713.39,3,At Risk
13513,126.0,3,824.59,2,New
13514,73.0,4,815.9000000000001,4,Loyal
13515,72.0,6,1265.82,4,Loyal
13516,21.0,4,1685.26,4,Loyal
13517,59.0,3,2128.42,4,Loyal
13518,85.0,1,627.16,2,New
13519,78.0,2,343.21000000000004,2,New
13520,58.0,11,6606.0,0,Champions
13521,1.0,3,1071.73,4,Loyal
13522,30.0,1,125.80000000000001,2,New
13523,33.0,6,4534.57,4,Loyal
13524,40.0,5,680.1800000000001,4,Loyal
13525,14.0,2,628.78,2,New
13526,738.0,2,1182.0,3,At Risk
13527,33.0,12,4541.29,0,Champions
13529,78.0,2,307.76,2,New
13530,634.0,1,402.97999999999996,1,Lost
13531,205.0,6,1433.07,4,Loyal
13532,33.0,1,210.31,2,New
13533,182.0,3,269.09,2,New
13534,2.0,35,7720.9,0,Champions
13535,402.0,1,89.5,1,Lost
13536,1.0,7,3444.39,4,Loyal
13537,425.0,2,717.85,3,At Risk
13538,43.0,12,3103.13,4,Loyal
13539,85.0,7,1569.3600000000001,4,Loyal
13540,467.0,3,632.39,3,At Risk
13541,427.0,2,785.25,3,At Risk
13542,376.0,17,3959.4900000000002,0,Champions
13543,634.0,2,1439.6100000000001,3,At Risk
13544,39.0,6,790.2,4,Loyal
13545,390.0,2,364.93,3,At Risk
13546,12.0,5,1086.24,4,Loyal
13547,408.0,1,167.08,1,Lost
13548,96.0,3,901.4399999999999,2,New
13549,25.0,8,1005.8,4,Loyal
13550,383.0,1,342.55,1,Lost
13551,319.0,2,244.2,1,Lost
13552,66.0,22,6948.92,0,Champions
13553,674.0,1,499.6,1,Lost
13554,380.0,7,1629.35,3,At Risk
13555,73.0,13,8891.84,0,Champions
13556,429.0,2,200.82,1,Lost
13557,28.0,13,3032.26,0,Champions
13558,5.0,4,594.52,4,Loyal
13559,512.0,2,990.0,3,At Risk
13560,7.0,1,171.42000000000002,2,New
13561,215.0,11,1803.3999999999999,4,Loyal
13562,81.0,8,4838.18,4,Loyal
13563,84.0,2,777.53,2,New
13564,144.0,37,16498.97,0,Champions
13565,19.0,3,414.8,2,New
13566,40.0,5,1688.6000000000001,4,Loyal
13567,428.0,4,1079.29,3,At Risk
13568,173.0,1,187.05,2,New
13569,17.0,4,726.5400000000001,4,Loyal
13570,243.0,1,239.49,2,New
13571,12.0,26,4537.26,0,Champions
13572,205.0,1,1384.25,2,New
13573,50.0,6,904.52,4,Loyal
13574,411.0,1,404.45,1,Lost
13575,23.0,5,732.0699999999999,4,Loyal
13576,10.0,28,11202.59,0,Champions
13577,25.0,11,3489.28,4,Loyal
13578,409.0,1,147.66,1,Lost
13579,14.0,5,1374.34,4,Loyal
13580,406.0,1,107.75,1,Lost
13581,309.0,2,280.53,2,New
13582,389.0,2,241.68,1,Lost
13583,155.0,2,1445.031,2,New
13584,306.0,3,385.7,3,At Risk
13585,530.0,3,684.54,3,At Risk
13586,541.0,1,127.28,1,Lost
13587,63.0,4,1673.5,4,Loyal
13588,15.0,9,2478.95,4,Loyal
13589,14.0,6,1120.74,4,Loyal
13590,11.0,18,6336.04,0,Champions
13591,64.0,7,2093.94,4,Loyal
13592,35.0,4,247.95999999999998,2,New
13593,108.0,14,5493.29,0,Champions
13594,52.0,2,533.32,2,New
13595,516.0,3,784.48,3,At Risk
13596,5.0,2,664.11,2,New
13597,400.0,2,396.71,3,At Risk
13598,47.0,5,761.9599999999999,4,Loyal
13599,1.0,33,9811.04,0,Champions
13600,312.0,2,518.42,3,At Risk
13601,45.0,4,1159.99,4,Loyal
13602,64.0,4,1025.17,4,Loyal
13603,26.0,1,164.34,2,New
13604,658.0,1,717.62,1,Lost
13605,387.0,2,522.6700000000001,3,At Risk
13606,29.0,3,276.75,2,New
13607,40.0,2,1075.81,2,New
13608,540.0,1,232.05,1,Lost
13609,593.0,1,167.35,1,Lost
13610,12.0,14,2103.71,4,Loyal
13611,89.0,10,3297.9300000000003,4,Loyal
13612,632.0,1,818.29,1,Lost
13613,452.0,5,1039.85,3,At Risk
13614,24.0,6,2332.74,4,Loyal
13615,318.0,8,6272.53,4,Loyal
13616,568.0,2,283.85,1,Lost
13617,40.0,8,1278.75,4,Loyal
13618,173.0,1,177.34,2,New
13619,544.0,2,224.94,1,Lost
13620,528.0,1,112.34,1,Lost
13621,116.0,1,213.85,2,New
13622,696.0,1,658.95,1,Lost
13623,30.0,10,2533.06,4,Loyal
13624,388.0,1,462.08,1,Lost
13625,596.0,1,301.26,1,Lost
13626,252.0,2,707.04,3,At Risk
13627,59.0,7,2245.9,4,Loyal
13628,676.0,1,310.14000000000004,1,Lost
13629,23.0,19,13370.86,0,Champions
13630,5.0,7,2031.78,4,Loyal
13631,99.0,11,3070.42,4,Loyal
13632,24.0,8,3645.81,4,Loyal
13634,33.0,16,5033.7699999999995,0,Champions
13635,67.0,4,2999.16,4,Loyal
13636,36.0,5,949.12,4,Loyal
13637,52.0,3,804.3,2,New
13638,15.0,1,122.64,2,New
13639,74.0,2,1346.27,2,New
13640,611.0,1,405.0,1,Lost
13641,640.0,5,1016.47,3,At Risk
13642,215.0,4,472.20000000000005,2,New
13643,31.0,10,2156.77,4,Loyal
13644,16.0,4,2624.26,4,Loyal
13645,120.0,1,252.1,2,New
13646,399.0,2,326.25,1,Lost
13647,9.0,8,3041.6800000000003,4,Loyal
13648,400.0,8,1764.02,3,At Risk
13649,256.0,6,1453.68,4,Loyal
13650,16.0,10,3288.0,4,Loyal
13651,35.0,3,226.85000000000002,2,New
13652,45.0,5,2262.05,4,Loyal
13653,487.0,1,152.2,1,Lost
13654,43.0,11,6308.0,0,Champions
13655,114.0,6,2280.51,4,Loyal
13656,164.0,4,1078.85,4,Loyal
13657,10.0,2,382.14,2,New
13658,9.0,9,6025.5,0,Champions
13659,205.0,12,4884.68,0,Champions
13660,400.0,1,306.64,1,Lost
13661,603.0,1,325.24,1,Lost
13662,85.0,11,2233.61,4,Loyal
13663,179.0,5,2047.51,4,Loyal
13665,386.0,3,1711.6599999999999,3,At Risk
13666,60.0,5,127.9,2,New
13667,149.0,1,299.05,2,New
13668,2.0,35,12948.48,0,Champions
13669,50.0,3,413.55,2,New
13670,75.0,1,349.7,2,New
13671,394.0,1,172.6,1,Lost
13672,301.0,3,419.92,3,At Risk
13673,18.0,2,387.44,2,New
13674,432.0,1,240.68,1,Lost
13675,151.0,2,486.82000000000005,2,New
13676,539.0,2,243.90000000000003,1,Lost
13677,404.0,2,551.24,3,At Risk
13678,151.0,1,232.6,2,New
13679,493.0,3,281.26,1,Lost
13680,1.0,12,11419.67,0,Champions
13681,17.0,4,827.83,4,Loyal
13682,187.0,1,59.5,2,New
13683,457.0,1,258.6,1,Lost
13684,285.0,4,594.88,3,At Risk
13685,2.0,7,3119.44,4,Loyal
13686,182.0,3,409.04,2,New
13687,438.0,1,11880.84,3,At Risk
13688,635.0,1,375.5,1,Lost
13689,63.0,2,1259.5,2,New
13690,59.0,1,172.25,2,New
13691,396.0,1,212.78,1,Lost
13692,24.0,5,3114.4,4,Loyal
13693,374.0,9,2011.8200000000002,3,At Risk
13694,3.0,143,195640.69,0,Champions
13695,31.0,16,2770.73,0,Champions
13696,421.0,3,2020.4,3,At Risk
13697,38.0,1,151.29999999999998,2,New
13698,596.0,2,451.73,1,Lost
13699,155.0,2,764.1500000000001,2,New
13700,26.0,13,2596.9700000000003,4,Loyal
13701,446.0,1,161.0,1,Lost
13702,445.0,1,135.18,1,Lost
13703,318.0,2,425.56,3,At Risk
13704,5.0,9,2308.06,4,Loyal
13705,7.0,7,1717.1899999999998,4,Loyal
13706,302.0,2,631.1700000000001,3,At Risk
13707,267.0,5,3365.8599999999997,4,Loyal
13708,271.0,1,285.33,2,New
13709,3.0,18,7571.35,0,Champions
13710,31.0,3,509.52,2,New
13711,218.0,9,1792.26,4,Loyal
13712,246.0,2,766.4200000000001,3,At Risk
13713,408.0,3,740.76,3,At Risk
13714,465.0,1,161.35,1,Lost
13715,281.0,17,8153.04,0,Champions
13716,269.0,1,138.28,2,New
13717,32.0,8,1763.3,4,Loyal
13718,246.0,2,306.55,2,New
13719,15.0,11,2783.08,4,Loyal
13720,116.0,4,799.9,4,Loyal
13721,36.0,2,741.54,2,New
13722,131.0,10,5635.41,0,Champions
13723,217.0,6,1194.08,4,Loyal
13724,637.0,1,213.01,1,Lost
13725,49.0,8,1980.56,4,Loyal
13726,38.0,2,1079.66,2,New
13727,28.0,8,1074.15,4,Loyal
13728,36.0,16,2855.17,0,Champions
13729,435.0,3,724.73,3,At Risk
13730,135.0,2,752.5999999999999,2,New
13731,219.0,2,610.59,2,New
13732,28.0,1,491.86,2,New
13733,410.0,2,487.03000000000003,3,At Risk
13734,508.0,4,6695.6900000000005,3,At Risk
13735,24.0,13,9762.77,0,Champions
13736,5.0,7,2752.47,4,Loyal
13737,200.0,1,339.59999999999997,2,New
13738,396.0,1,434.78000000000003,1,Lost
13739,18.0,2,292.2,2,New
13740,240.0,5,1582.77,4,Loyal
13741,71.0,3,668.4300000000001,2,New
13742,16.0,12,3107.87,0,Champions
13743,2.0,7,1341.6,4,Loyal
13744,95.0,2,1080.52,2,New
13745,162.0,2,777.36,2,New
13746,413.0,1,176.69,1,Lost
13747,373.0,2,169.79999999999998,1,Lost
13748,95.0,9,2064.35,4,Loyal
13750,53.0,11,3602.1800000000003,4,Loyal
13751,288.0,1,296.25,2,New
13752,124.0,7,1579.8300000000002,4,Loyal
13753,287.0,4,2094.5699999999997,3,At Risk
